CaseID	weight2	contest_no	FeatEd	FeatGender	FeatCountry	FeatReason	FeatJob	FeatExp	FeatPlans	FeatTrips	FeatLang	Chosen_Immigrant	Support_Admission	Rating_Immigrant	W1_Q1	W1_Q2	W1_Q3	W1_Q4	W1_Q5	W1_Q6	W1_Q7	W1_Q8a	W1_Q8b	W2_Q16	ppage	ppeducat	ppethm	ppgender	ppincimp	ppstaten	Party_ID	Ideology	Panel_Tenure_Months	OCC_GA	OCC_WA	OCC_NU	OCC_CC	OCC_JA	OCC_CO	OCC_FA	OCC_RS	OCC_DR	OCC_CP	OCC_TE	FB09	fisexp1	fisexp2	censusgroup
16	0.43	3	3	2	1.0	2	7.0	3	4	4.0	3	1.0	1	5	5	5	4	5	70	70	80	80		2	76	4	1	1	15	93	7	2	70	0	0	0	0	0	0	0	0	0	0	0	0.12541616	1.0	2.0	2.0
16	0.43	4	5	1	1.0	1	9.0	2	1	4.0	4	1.0	1	6	5	5	4	5	70	70	80	80		2	76	4	1	1	15	93	7	2	70	0	0	0	0	0	0	0	0	0	0	0	0.12541616	1.0	2.0	2.0
16	0.43	4	5	2	2.0	1	7.0	2	2	3.0	1	0.0	0	3	5	5	4	5	70	70	80	80		2	76	4	1	1	15	93	7	2	70	0	0	0	0	0	0	0	0	0	0	0	0.12541616	1.0	2.0	2.0
16	0.43	5	4	2	5.0	1	2.0	3	3	5.0	3	0.0	0	3	5	5	4	5	70	70	80	80		2	76	4	1	1	15	93	7	2	70	0	0	0	0	0	0	0	0	0	0	0	0.12541616	1.0	2.0	2.0
16	0.43	5	7	1	8.0	3	5.0	4	1	4.0	4	1.0	1	5	5	5	4	5	70	70	80	80		2	76	4	1	1	15	93	7	2	70	0	0	0	0	0	0	0	0	0	0	0	0.12541616	1.0	2.0	2.0
17	0.62	1	7	2	5.0	1	6.0	2	2	2.0	4	0.0	0	4	4	3	3	4	60	60	80	90		4	55	3	1	2	16	56	3	5	79	0	0	0	0	0	0	0	0	0	0	0	0.11711983	1.0	1.0	1.0
17	0.62	1	6	2	2.0	1	9.0	1	2	5.0	1	1.0	1	5	4	3	3	4	60	60	80	90		4	55	3	1	2	16	56	3	5	79	0	0	0	0	0	0	0	0	0	0	0	0.11711983	1.0	1.0	1.0
17	0.62	2	7	1	6.0	1	5.0	1	3	3.0	2	0.0	1	6	4	3	3	4	60	60	80	90		4	55	3	1	2	16	56	3	5	79	0	0	0	0	0	0	0	0	0	0	0	0.11711983	1.0	1.0	1.0
17	0.62	2	6	2	6.0	1	9.0	1	3	4.0	1	1.0	1	6	4	3	3	4	60	60	80	90		4	55	3	1	2	16	56	3	5	79	0	0	0	0	0	0	0	0	0	0	0	0.11711983	1.0	1.0	1.0
17	0.62	3	1	1	8.0	2	7.0	2	1	3.0	2	1.0	1	5	4	3	3	4	60	60	80	90		4	55	3	1	2	16	56	3	5	79	0	0	0	0	0	0	0	0	0	0	0	0.11711983	1.0	1.0	1.0
17	0.62	3	1	2	8.0	1	7.0	1	4	4.0	1	0.0	0	4	4	3	3	4	60	60	80	90		4	55	3	1	2	16	56	3	5	79	0	0	0	0	0	0	0	0	0	0	0	0.11711983	1.0	1.0	1.0
17	0.62	4	3	1	6.0	1	9.0	2	3	3.0	1	0.0	0	4	4	3	3	4	60	60	80	90		4	55	3	1	2	16	56	3	5	79	0	0	0	0	0	0	0	0	0	0	0	0.11711983	1.0	1.0	1.0
17	0.62	4	7	2	7.0	1	3.0	2	4	2.0	1	1.0	1	6	4	3	3	4	60	60	80	90		4	55	3	1	2	16	56	3	5	79	0	0	0	0	0	0	0	0	0	0	0	0.11711983	1.0	1.0	1.0
17	0.62	5	1	1	1.0	1	2.0	4	3	2.0	4	0.0	1	5	4	3	3	4	60	60	80	90		4	55	3	1	2	16	56	3	5	79	0	0	0	0	0	0	0	0	0	0	0	0.11711983	1.0	1.0	1.0
17	0.62	5	3	2	4.0	1	7.0	2	4	2.0	4	1.0	0	4	4	3	3	4	60	60	80	90		4	55	3	1	2	16	56	3	5	79	0	0	0	0	0	0	0	0	0	0	0	0.11711983	1.0	1.0	1.0
18	0.35	1	3	1	4.0	1	6.0	2	3	4.0	3	0.0	1	5	4	1	3	2	100	100	100	100		2	23	4	1	1	19	21	6	3	78	0	0	0	0	0	0	0	0	0	0	0	0.12541616	2.0	2.0	1.0
18	0.35	1	4	1	10.0	1	3.0	4	3	5.0	2	1.0	1	6	4	1	3	2	100	100	100	100		2	23	4	1	1	19	21	6	3	78	0	0	0	0	0	0	0	0	0	0	0	0.12541616	2.0	2.0	1.0
18	0.35	2	7	1	6.0	1	8.0	4	3	3.0	4	0.0	1	6	4	1	3	2	100	100	100	100		2	23	4	1	1	19	21	6	3	78	0	0	0	0	0	0	0	0	0	0	0	0.12541616	2.0	2.0	1.0
18	0.35	2	7	1	9.0	3	7.0	4	3	4.0	4	1.0	1	6	4	1	3	2	100	100	100	100		2	23	4	1	1	19	21	6	3	78	0	0	0	0	0	0	0	0	0	0	0	0.12541616	2.0	2.0	1.0
18	0.35	3	4	1	5.0	2	3.0	3	3	3.0	1	1.0	1	6	4	1	3	2	100	100	100	100		2	23	4	1	1	19	21	6	3	78	0	0	0	0	0	0	0	0	0	0	0	0.12541616	2.0	2.0	1.0
18	0.35	3	5	1	8.0	3	9.0	4	4	2.0	4	0.0	1	6	4	1	3	2	100	100	100	100		2	23	4	1	1	19	21	6	3	78	0	0	0	0	0	0	0	0	0	0	0	0.12541616	2.0	2.0	1.0
18	0.35	4	5	1	5.0	2	11.0	3	2	5.0	1	1.0	1	6	4	1	3	2	100	100	100	100		2	23	4	1	1	19	21	6	3	78	0	0	0	0	0	0	0	0	0	0	0	0.12541616	2.0	2.0	1.0
18	0.35	4	1	2	5.0	2	6.0	1	1	1.0	2	0.0	1	5	4	1	3	2	100	100	100	100		2	23	4	1	1	19	21	6	3	78	0	0	0	0	0	0	0	0	0	0	0	0.12541616	2.0	2.0	1.0
18	0.35	5	5	1	4.0	1	1.0	2	1	1.0	4	1.0	0	4	4	1	3	2	100	100	100	100		2	23	4	1	1	19	21	6	3	78	0	0	0	0	0	0	0	0	0	0	0	0.12541616	2.0	2.0	1.0
18	0.35	5	4	1	4.0	2	3.0	1	1	5.0	3	0.0	0	4	4	1	3	2	100	100	100	100		2	23	4	1	1	19	21	6	3	78	0	0	0	0	0	0	0	0	0	0	0	0.12541616	2.0	2.0	1.0
19		1																																														3.0
19		1																																														3.0
19		2																																														3.0
19		2																																														3.0
19		3																																														3.0
19		3																																														3.0
19		4																																														3.0
19		4																																														3.0
19		5																																														3.0
19		5																																														3.0
20	0.88	1	4	1	6.0	1	3.0	1	1	2.0	1	1.0	0	4	5	4	3	3	50	50	50	50		5	38	1	1	1	2	93	5	4	90	0	0	0	0	0	0	0	0	0	0	0	0.22688544	1.0	2.0	2.0
20	0.88	1	2	1	8.0	2	1.0	3	3	1.0	3	0.0	0	4	5	4	3	3	50	50	50	50		5	38	1	1	1	2	93	5	4	90	0	0	0	0	0	0	0	0	0	0	0	0.22688544	1.0	2.0	2.0
20	0.88	2	4	1	5.0	1	7.0	1	3	2.0	1	1.0	0	4	5	4	3	3	50	50	50	50		5	38	1	1	1	2	93	5	4	90	0	0	0	0	0	0	0	0	0	0	0	0.22688544	1.0	2.0	2.0
20	0.88	2	4	1	3.0	2	9.0	2	2	3.0	4	0.0	0	4	5	4	3	3	50	50	50	50		5	38	1	1	1	2	93	5	4	90	0	0	0	0	0	0	0	0	0	0	0	0.22688544	1.0	2.0	2.0
20	0.88	3	1	2	10.0	1	6.0	1	3	3.0	3	0.0	0	4	5	4	3	3	50	50	50	50		5	38	1	1	1	2	93	5	4	90	0	0	0	0	0	0	0	0	0	0	0	0.22688544	1.0	2.0	2.0
20	0.88	3	3	1	4.0	1	9.0	4	4	3.0	2	1.0	0	4	5	4	3	3	50	50	50	50		5	38	1	1	1	2	93	5	4	90	0	0	0	0	0	0	0	0	0	0	0	0.22688544	1.0	2.0	2.0
20	0.88	4	2	1	5.0	1	9.0	3	1	4.0	3	0.0	0	4	5	4	3	3	50	50	50	50		5	38	1	1	1	2	93	5	4	90	0	0	0	0	0	0	0	0	0	0	0	0.22688544	1.0	2.0	2.0
20	0.88	4	5	1	2.0	2	10.0	1	3	5.0	1	1.0	1	6	5	4	3	3	50	50	50	50		5	38	1	1	1	2	93	5	4	90	0	0	0	0	0	0	0	0	0	0	0	0.22688544	1.0	2.0	2.0
20	0.88	5	4	1	5.0	1	1.0	3	2	5.0	2	0.0	0	4	5	4	3	3	50	50	50	50		5	38	1	1	1	2	93	5	4	90	0	0	0	0	0	0	0	0	0	0	0	0.22688544	1.0	2.0	2.0
20	0.88	5	4	1	10.0	3	7.0	1	3	3.0	1	1.0	0	4	5	4	3	3	50	50	50	50		5	38	1	1	1	2	93	5	4	90	0	0	0	0	0	0	0	0	0	0	0	0.22688544	1.0	2.0	2.0
21	0.5	1	1	1	4.0	1	7.0	2	1	2.0	1	1.0	1	7	5	3	4	3	80	50	80	100		3	37	2	1	1	11	59	5	6	114	0	0	0	0	0	0	0	0	0	0	0	0.12541616	1.0	2.0	1.0
21	0.5	1	6	2	4.0	1	4.0	2	1	2.0	2	0.0	1	5	5	3	4	3	80	50	80	100		3	37	2	1	1	11	59	5	6	114	0	0	0	0	0	0	0	0	0	0	0	0.12541616	1.0	2.0	1.0
21	0.5	2	2	1	2.0	1	9.0	3	4	5.0	2	0.0	1	7	5	3	4	3	80	50	80	100		3	37	2	1	1	11	59	5	6	114	0	0	0	0	0	0	0	0	0	0	0	0.12541616	1.0	2.0	1.0
21	0.5	2	6	2	4.0	2	8.0	1	2	2.0	4	1.0	0	4	5	3	4	3	80	50	80	100		3	37	2	1	1	11	59	5	6	114	0	0	0	0	0	0	0	0	0	0	0	0.12541616	1.0	2.0	1.0
21	0.5	3	3	1	9.0	2	6.0	2	1	2.0	4	1.0	1	7	5	3	4	3	80	50	80	100		3	37	2	1	1	11	59	5	6	114	0	0	0	0	0	0	0	0	0	0	0	0.12541616	1.0	2.0	1.0
21	0.5	3	1	2	4.0	2	1.0	1	3	5.0	1	0.0	1	5	5	3	4	3	80	50	80	100		3	37	2	1	1	11	59	5	6	114	0	0	0	0	0	0	0	0	0	0	0	0.12541616	1.0	2.0	1.0
21	0.5	4	6	2	10.0	2	5.0	4	4	2.0	1	0.0	1	6	5	3	4	3	80	50	80	100		3	37	2	1	1	11	59	5	6	114	0	0	0	0	0	0	0	0	0	0	0	0.12541616	1.0	2.0	1.0
21	0.5	4	5	1	6.0	2	4.0	4	1	3.0	1	1.0	1	5	5	3	4	3	80	50	80	100		3	37	2	1	1	11	59	5	6	114	0	0	0	0	0	0	0	0	0	0	0	0.12541616	1.0	2.0	1.0
21	0.5	5	1	1	10.0	2	9.0	4	2	5.0	1	0.0	1	6	5	3	4	3	80	50	80	100		3	37	2	1	1	11	59	5	6	114	0	0	0	0	0	0	0	0	0	0	0	0.12541616	1.0	2.0	1.0
21	0.5	5	7	1	7.0	2	1.0	2	3	5.0	1	1.0	0	4	5	3	4	3	80	50	80	100		3	37	2	1	1	11	59	5	6	114	0	0	0	0	0	0	0	0	0	0	0	0.12541616	1.0	2.0	1.0
22	0.48	1	3	1	8.0	1	3.0	2	4	4.0	2	0.0	0	2	5	3	4	4	60	75	75	75		4	62	4	1	2	14	72	7	2	89	0	0	0	0	0	0	0	0	0	0	1	0.09350198	1.0	1.0	3.0
22	0.48	1	6	1	3.0	1	3.0	2	2	5.0	4	1.0	1	5	5	3	4	4	60	75	75	75		4	62	4	1	2	14	72	7	2	89	0	0	0	0	0	0	0	0	0	0	1	0.09350198	1.0	1.0	3.0
22	0.48	2	5	2	9.0	3	4.0	1	4	1.0	4	0.0	0	2	5	3	4	4	60	75	75	75		4	62	4	1	2	14	72	7	2	89	0	0	0	0	0	0	0	0	0	0	1	0.09350198	1.0	1.0	3.0
22	0.48	2	7	2	10.0	3	4.0	1	2	4.0	2	1.0	1	5	5	3	4	4	60	75	75	75		4	62	4	1	2	14	72	7	2	89	0	0	0	0	0	0	0	0	0	0	1	0.09350198	1.0	1.0	3.0
22	0.48	3	5	1	9.0	2	1.0	1	2	1.0	4	1.0	1	5	5	3	4	4	60	75	75	75		4	62	4	1	2	14	72	7	2	89	0	0	0	0	0	0	0	0	0	0	1	0.09350198	1.0	1.0	3.0
22	0.48	3	3	1	7.0	2	3.0	3	4	1.0	3	0.0	0	2	5	3	4	4	60	75	75	75		4	62	4	1	2	14	72	7	2	89	0	0	0	0	0	0	0	0	0	0	1	0.09350198	1.0	1.0	3.0
22	0.48	4	1	2	7.0	2	4.0	2	2	2.0	4	1.0	1	5	5	3	4	4	60	75	75	75		4	62	4	1	2	14	72	7	2	89	0	0	0	0	0	0	0	0	0	0	1	0.09350198	1.0	1.0	3.0
22	0.48	4	1	1	3.0	2	3.0	4	3	4.0	1	0.0	0	3	5	3	4	4	60	75	75	75		4	62	4	1	2	14	72	7	2	89	0	0	0	0	0	0	0	0	0	0	1	0.09350198	1.0	1.0	3.0
22	0.48	5	5	2	5.0	1	8.0	2	4	5.0	1	0.0	0	3	5	3	4	4	60	75	75	75		4	62	4	1	2	14	72	7	2	89	0	0	0	0	0	0	0	0	0	0	1	0.09350198	1.0	1.0	3.0
22	0.48	5	3	1	5.0	1	2.0	4	4	1.0	2	1.0	1	5	5	3	4	4	60	75	75	75		4	62	4	1	2	14	72	7	2	89	0	0	0	0	0	0	0	0	0	0	1	0.09350198	1.0	1.0	3.0
23		1																																														3.0
23		1																																														3.0
23		2																																														3.0
23		2																																														3.0
23		3																																														3.0
23		3																																														3.0
23		4																																														3.0
23		4																																														3.0
23		5																																														3.0
23		5																																														3.0
24	1	1	7	2	10.0	2	3.0	1	2	5.0	3	0.0	0	3	5	4	5	5	50	30	50	60		5	60	2	1	1	10	41	5	4	50	0	0	0	0	0	0	0	0	0	0	0	0.2973102	1.0	1.0	3.0
24	1	1	4	2	3.0	1	6.0	1	2	3.0	4	1.0	0	4	5	4	5	5	50	30	50	60		5	60	2	1	1	10	41	5	4	50	0	0	0	0	0	0	0	0	0	0	0	0.2973102	1.0	1.0	3.0
24	1	2	7	1	6.0	2	5.0	4	1	3.0	3	0.0	0	2	5	4	5	5	50	30	50	60		5	60	2	1	1	10	41	5	4	50	0	0	0	0	0	0	0	0	0	0	0	0.2973102	1.0	1.0	3.0
24	1	2	6	1	9.0	3	11.0	3	2	2.0	3	1.0	1	5	5	4	5	5	50	30	50	60		5	60	2	1	1	10	41	5	4	50	0	0	0	0	0	0	0	0	0	0	0	0.2973102	1.0	1.0	3.0
24	1	3	2	1	4.0	2	9.0	1	4	4.0	1	1.0	0	3	5	4	5	5	50	30	50	60		5	60	2	1	1	10	41	5	4	50	0	0	0	0	0	0	0	0	0	0	0	0.2973102	1.0	1.0	3.0
24	1	3	5	2	3.0	1	3.0	4	2	5.0	3	0.0	0	3	5	4	5	5	50	30	50	60		5	60	2	1	1	10	41	5	4	50	0	0	0	0	0	0	0	0	0	0	0	0.2973102	1.0	1.0	3.0
24	1	4	6	2	2.0	1	10.0	1	3	1.0	1	1.0	0	4	5	4	5	5	50	30	50	60		5	60	2	1	1	10	41	5	4	50	0	0	0	0	0	0	0	0	0	0	0	0.2973102	1.0	1.0	3.0
24	1	4	4	2	3.0	1	9.0	2	2	5.0	4	0.0	0	2	5	4	5	5	50	30	50	60		5	60	2	1	1	10	41	5	4	50	0	0	0	0	0	0	0	0	0	0	0	0.2973102	1.0	1.0	3.0
24	1	5	3	1	10.0	1	3.0	1	4	4.0	3	0.0	0	3	5	4	5	5	50	30	50	60		5	60	2	1	1	10	41	5	4	50	0	0	0	0	0	0	0	0	0	0	0	0.2973102	1.0	1.0	3.0
24	1	5	7	1	8.0	3	4.0	3	4	4.0	2	1.0	0	4	5	4	5	5	50	30	50	60		5	60	2	1	1	10	41	5	4	50	0	0	0	0	0	0	0	0	0	0	0	0.2973102	1.0	1.0	3.0
25		1																																														3.0
25		1																																														3.0
25		2																																														3.0
25		2																																														3.0
25		3																																														3.0
25		3																																														3.0
25		4																																														3.0
25		4																																														3.0
25		5																																														3.0
25		5																																														3.0
26		1																																														2.0
26		1																																														2.0
26		2																																														2.0
26		2																																														2.0
26		3																																														2.0
26		3																																														2.0
26		4																																														2.0
26		4																																														2.0
26		5																																														2.0
26		5																																														2.0
27	0.85	1	2	2	6.0	2	9.0	2	1	5.0	2	1.0	0	2	4	2	3	5	25	15	15	50		5	56	3	1	1	15	31	6	5	3	0	0	0	0	0	1	0	0	0	0	0		1.0	1.0	3.0
27	0.85	1	5	2	9.0	3	7.0	2	1	2.0	3	0.0	0	2	4	2	3	5	25	15	15	50		5	56	3	1	1	15	31	6	5	3	0	0	0	0	0	1	0	0	0	0	0		1.0	1.0	3.0
27	0.85	2	2	1	3.0	1	2.0	4	4	4.0	1	1.0	1	6	4	2	3	5	25	15	15	50		5	56	3	1	1	15	31	6	5	3	0	0	0	0	0	1	0	0	0	0	0		1.0	1.0	3.0
27	0.85	2	6	1	7.0	3	3.0	3	3	4.0	2	0.0	1	5	4	2	3	5	25	15	15	50		5	56	3	1	1	15	31	6	5	3	0	0	0	0	0	1	0	0	0	0	0		1.0	1.0	3.0
27	0.85	3	1	2	3.0	2	2.0	2	3	2.0	1	0.0	0	2	4	2	3	5	25	15	15	50		5	56	3	1	1	15	31	6	5	3	0	0	0	0	0	1	0	0	0	0	0		1.0	1.0	3.0
27	0.85	3	2	1	8.0	3	2.0	4	1	2.0	1	1.0	1	5	4	2	3	5	25	15	15	50		5	56	3	1	1	15	31	6	5	3	0	0	0	0	0	1	0	0	0	0	0		1.0	1.0	3.0
27	0.85	4	4	1	3.0	2	1.0	2	3	1.0	4	0.0	0	2	4	2	3	5	25	15	15	50		5	56	3	1	1	15	31	6	5	3	0	0	0	0	0	1	0	0	0	0	0		1.0	1.0	3.0
27	0.85	4	3	1	10.0	2	3.0	3	1	4.0	4	1.0	0	4	4	2	3	5	25	15	15	50		5	56	3	1	1	15	31	6	5	3	0	0	0	0	0	1	0	0	0	0	0		1.0	1.0	3.0
27	0.85	5	7	1	8.0	3	10.0	1	1	1.0	4	1.0	1	5	4	2	3	5	25	15	15	50		5	56	3	1	1	15	31	6	5	3	0	0	0	0	0	1	0	0	0	0	0		1.0	1.0	3.0
27	0.85	5	7	1	7.0	3	8.0	3	4	5.0	3	0.0	0	2	4	2	3	5	25	15	15	50		5	56	3	1	1	15	31	6	5	3	0	0	0	0	0	1	0	0	0	0	0		1.0	1.0	3.0
28	0.36	1	4	1	1.0	1	4.0	3	1	3.0	4	1.0	1	5	4	2	4	4	75	60	75	75		4	68	4	1	1	18	91	3	4	71	0	0	0	0	0	0	0	0	0	0	0	0.12541616	1.0	2.0	1.0
28	0.36	1	1	2	8.0	1	3.0	4	1	5.0	3	0.0	1	5	4	2	4	4	75	60	75	75		4	68	4	1	1	18	91	3	4	71	0	0	0	0	0	0	0	0	0	0	0	0.12541616	1.0	2.0	1.0
28	0.36	2	3	2	1.0	2	2.0	4	2	2.0	3	0.0	0	4	4	2	4	4	75	60	75	75		4	68	4	1	1	18	91	3	4	71	0	0	0	0	0	0	0	0	0	0	0	0.12541616	1.0	2.0	1.0
28	0.36	2	2	2	8.0	1	2.0	3	3	3.0	1	1.0	0	4	4	2	4	4	75	60	75	75		4	68	4	1	1	18	91	3	4	71	0	0	0	0	0	0	0	0	0	0	0	0.12541616	1.0	2.0	1.0
28	0.36	3	3	1	2.0	2	6.0	4	2	1.0	1	0.0	1	5	4	2	4	4	75	60	75	75		4	68	4	1	1	18	91	3	4	71	0	0	0	0	0	0	0	0	0	0	0	0.12541616	1.0	2.0	1.0
28	0.36	3	7	1	2.0	1	2.0	3	1	3.0	2	1.0	0	4	4	2	4	4	75	60	75	75		4	68	4	1	1	18	91	3	4	71	0	0	0	0	0	0	0	0	0	0	0	0.12541616	1.0	2.0	1.0
28	0.36	4	5	2	9.0	3	7.0	1	4	5.0	4	0.0	0	3	4	2	4	4	75	60	75	75		4	68	4	1	1	18	91	3	4	71	0	0	0	0	0	0	0	0	0	0	0	0.12541616	1.0	2.0	1.0
28	0.36	4	3	2	7.0	2	2.0	2	4	1.0	4	1.0	0	3	4	2	4	4	75	60	75	75		4	68	4	1	1	18	91	3	4	71	0	0	0	0	0	0	0	0	0	0	0	0.12541616	1.0	2.0	1.0
28	0.36	5	2	2	6.0	2	3.0	2	3	2.0	1	1.0	0	4	4	2	4	4	75	60	75	75		4	68	4	1	1	18	91	3	4	71	0	0	0	0	0	0	0	0	0	0	0	0.12541616	1.0	2.0	1.0
28	0.36	5	3	1	2.0	2	2.0	1	4	3.0	1	0.0	0	4	4	2	4	4	75	60	75	75		4	68	4	1	1	18	91	3	4	71	0	0	0	0	0	0	0	0	0	0	0	0.12541616	1.0	2.0	1.0
29		1																																														1.0
29		1																																														1.0
29		2																																														1.0
29		2																																														1.0
29		3																																														1.0
29		3																																														1.0
29		4																																														1.0
29		4																																														1.0
29		5																																														1.0
29		5																																														1.0
30	0.31	1	2	1	5.0	2	6.0	4	2	4.0	4	0.0	0	1	4	3	3	5	10	10	50	100		5	51	2	1	1	12	63	1	6	105	0	0	0	0	0	0	0	0	0	0	0	0.122473806	1.0	1.0	3.0
30	0.31	1	5	1	8.0	1	8.0	3	3	1.0	2	1.0	0	1	4	3	3	5	10	10	50	100		5	51	2	1	1	12	63	1	6	105	0	0	0	0	0	0	0	0	0	0	0	0.122473806	1.0	1.0	3.0
30	0.31	2	7	1	9.0	3	5.0	2	2	2.0	2	1.0	0	1	4	3	3	5	10	10	50	100		5	51	2	1	1	12	63	1	6	105	0	0	0	0	0	0	0	0	0	0	0	0.122473806	1.0	1.0	3.0
30	0.31	2	4	2	6.0	2	3.0	4	4	2.0	3	0.0	0	1	4	3	3	5	10	10	50	100		5	51	2	1	1	12	63	1	6	105	0	0	0	0	0	0	0	0	0	0	0	0.122473806	1.0	1.0	3.0
30	0.31	3	3	2	9.0	2	7.0	4	3	4.0	4	1.0	0	1	4	3	3	5	10	10	50	100		5	51	2	1	1	12	63	1	6	105	0	0	0	0	0	0	0	0	0	0	0	0.122473806	1.0	1.0	3.0
30	0.31	3	7	1	1.0	1	11.0	3	2	1.0	2	0.0	0	1	4	3	3	5	10	10	50	100		5	51	2	1	1	12	63	1	6	105	0	0	0	0	0	0	0	0	0	0	0	0.122473806	1.0	1.0	3.0
30	0.31	4	5	1	2.0	2	8.0	3	4	1.0	4	1.0	0	1	4	3	3	5	10	10	50	100		5	51	2	1	1	12	63	1	6	105	0	0	0	0	0	0	0	0	0	0	0	0.122473806	1.0	1.0	3.0
30	0.31	4	7	2	10.0	1	6.0	3	4	2.0	4	0.0	0	1	4	3	3	5	10	10	50	100		5	51	2	1	1	12	63	1	6	105	0	0	0	0	0	0	0	0	0	0	0	0.122473806	1.0	1.0	3.0
30	0.31	5	7	1	1.0	1	10.0	1	1	4.0	2	0.0	0	1	4	3	3	5	10	10	50	100		5	51	2	1	1	12	63	1	6	105	0	0	0	0	0	0	0	0	0	0	0	0.122473806	1.0	1.0	3.0
30	0.31	5	2	1	2.0	2	3.0	3	1	1.0	1	1.0	0	1	4	3	3	5	10	10	50	100		5	51	2	1	1	12	63	1	6	105	0	0	0	0	0	0	0	0	0	0	0	0.122473806	1.0	1.0	3.0
31	0.41	1	6	2	2.0	1	1.0	3	2	3.0	2	0.0	0	1	5	4	4	5	85	60	95	100		5	79	1	1	2	9	57	6	4	39	0	0	0	0	0	0	0	0	0	0	0		1.0	1.0	2.0
31	0.41	1	5	2	6.0	1	5.0	3	4	5.0	1	1.0	1	7	5	4	4	5	85	60	95	100		5	79	1	1	2	9	57	6	4	39	0	0	0	0	0	0	0	0	0	0	0		1.0	1.0	2.0
31	0.41	2	4	2	9.0	2	9.0	1	2	3.0	1	1.0	1	5	5	4	4	5	85	60	95	100		5	79	1	1	2	9	57	6	4	39	0	0	0	0	0	0	0	0	0	0	0		1.0	1.0	2.0
31	0.41	2	7	2	4.0	2	5.0	3	1	5.0	3	0.0	0	2	5	4	4	5	85	60	95	100		5	79	1	1	2	9	57	6	4	39	0	0	0	0	0	0	0	0	0	0	0		1.0	1.0	2.0
31	0.41	3	5	2	7.0	3	5.0	4	1	3.0	4	0.0	0	2	5	4	4	5	85	60	95	100		5	79	1	1	2	9	57	6	4	39	0	0	0	0	0	0	0	0	0	0	0		1.0	1.0	2.0
31	0.41	3	2	1	7.0	2	9.0	2	4	3.0	3	1.0	1	5	5	4	4	5	85	60	95	100		5	79	1	1	2	9	57	6	4	39	0	0	0	0	0	0	0	0	0	0	0		1.0	1.0	2.0
31	0.41	4	1	1	2.0	2	9.0	1	4	3.0	3	1.0	0	4	5	4	4	5	85	60	95	100		5	79	1	1	2	9	57	6	4	39	0	0	0	0	0	0	0	0	0	0	0		1.0	1.0	2.0
31	0.41	4	2	2	7.0	3	3.0	4	1	4.0	2	0.0	1	6	5	4	4	5	85	60	95	100		5	79	1	1	2	9	57	6	4	39	0	0	0	0	0	0	0	0	0	0	0		1.0	1.0	2.0
31	0.41	5	1	1	3.0	1	2.0	2	3	3.0	1	1.0	0	4	5	4	4	5	85	60	95	100		5	79	1	1	2	9	57	6	4	39	0	0	0	0	0	0	0	0	0	0	0		1.0	1.0	2.0
31	0.41	5	4	1	6.0	1	6.0	4	3	5.0	2	0.0	0	4	5	4	4	5	85	60	95	100		5	79	1	1	2	9	57	6	4	39	0	0	0	0	0	0	0	0	0	0	0		1.0	1.0	2.0
32	0.76	1	5	1	4.0	2	2.0	3	2	4.0	4	0.0	1	6	5	3	5	3	60	60	60	60		3	51	1	4	1	12	74	5	4	24	0	0	0	0	0	1	0	0	0	0	0		1.0	1.0	1.0
32	0.76	1	5	1	7.0	3	1.0	3	3	2.0	4	1.0	1	6	5	3	5	3	60	60	60	60		3	51	1	4	1	12	74	5	4	24	0	0	0	0	0	1	0	0	0	0	0		1.0	1.0	1.0
32	0.76	2	7	2	7.0	2	5.0	3	4	3.0	3	1.0	1	6	5	3	5	3	60	60	60	60		3	51	1	4	1	12	74	5	4	24	0	0	0	0	0	1	0	0	0	0	0		1.0	1.0	1.0
32	0.76	2	3	2	4.0	1	7.0	3	2	2.0	1	0.0	1	6	5	3	5	3	60	60	60	60		3	51	1	4	1	12	74	5	4	24	0	0	0	0	0	1	0	0	0	0	0		1.0	1.0	1.0
32	0.76	3	7	1	1.0	2	1.0	1	2	2.0	2	1.0	1	6	5	3	5	3	60	60	60	60		3	51	1	4	1	12	74	5	4	24	0	0	0	0	0	1	0	0	0	0	0		1.0	1.0	1.0
32	0.76	3	3	2	8.0	1	2.0	2	3	3.0	3	0.0	1	6	5	3	5	3	60	60	60	60		3	51	1	4	1	12	74	5	4	24	0	0	0	0	0	1	0	0	0	0	0		1.0	1.0	1.0
32	0.76	4	5	1	1.0	2	4.0	3	2	5.0	1	1.0	1	6	5	3	5	3	60	60	60	60		3	51	1	4	1	12	74	5	4	24	0	0	0	0	0	1	0	0	0	0	0		1.0	1.0	1.0
32	0.76	4	2	2	6.0	1	4.0	2	4	2.0	4	0.0	1	6	5	3	5	3	60	60	60	60		3	51	1	4	1	12	74	5	4	24	0	0	0	0	0	1	0	0	0	0	0		1.0	1.0	1.0
32	0.76	5	5	2	6.0	2	1.0	4	2	1.0	3	1.0	1	6	5	3	5	3	60	60	60	60		3	51	1	4	1	12	74	5	4	24	0	0	0	0	0	1	0	0	0	0	0		1.0	1.0	1.0
32	0.76	5	6	1	1.0	2	2.0	3	4	4.0	1	0.0	1	5	5	3	5	3	60	60	60	60		3	51	1	4	1	12	74	5	4	24	0	0	0	0	0	1	0	0	0	0	0		1.0	1.0	1.0
